rna_chr	rna_bgn	rna_end	id	rna_strand	dna_chr	dna_start	dna_end	dna_strand	gene_name	gene_type
chr1	180854482	180854509	159795	+	chr6	143148766	143148792	-	XPR1	protein_coding
chr1	180648820	180648847	182829	+	chr1	189923004	189923030	-	XPR1	protein_coding
chr1	180757214	180757241	32032	+	chr6	90330613	90330640	+	XPR1	protein_coding
chr1	180739106	180739132	81895	+	chr15	99218401	99218427	+	XPR1	protein_coding
chr1	180866252	180866278	158753	+	chrX	138954791	138954817	-	XPR1	protein_coding
chr1	180862630	180862657	93271	+	chr5	147879415	147879440	-	XPR1	protein_coding
chr1	180755468	180755495	220405	+	chr7	3379955	3379981	-	XPR1	protein_coding
chr1	180862297	180862323	37154	+	chr6	96531148	96531174	-	XPR1	protein_coding
chr1	180816137	180816164	92823	+	chr1	181320213	181320239	+	XPR1	protein_coding
chr1	180779265	180779291	134760	+	chr14	45404090	45404116	-	XPR1	protein_coding
chr1	180862673	180862700	249245	+	chr3	101031357	101031383	+	XPR1	protein_coding
chr1	180655716	180655743	118721	+	chr1	45905726	45905752	-	XPR1	protein_coding
chr1	180645417	180645444	223267	+	chr1	183991996	183992021	-	XPR1	protein_coding
chr1	180755153	180755181	96795	+	chr1	181672839	181672865	-	XPR1	protein_coding
chr1	180852504	180852531	238892	+	chr8	84772277	84772303	-	XPR1	protein_coding
chr1	180823687	180823714	176938	+	chr1	190736350	190736375	-	XPR1	protein_coding
chr11	95724492	95724520	42786	+	chr14	76602893	76602919	+	ENSG00000285842	lncRNA
chr11	95724159	95724186	62647	+	chr2	142834892	142834917	+	ENSG00000285842	lncRNA
chr11	95711014	95711040	149581	+	chrX	158222725	158222750	-	ENSG00000285842	lncRNA
chr11	95712969	95712995	73672	+	chr8	83992876	83992902	+	ENSG00000285842	lncRNA
chr11	95625538	95625565	18877	+	chr8	72542575	72542601	+	ENSG00000285842	lncRNA
chr11	95730670	95730697	160791	+	chr11	104948079	104948105	-	ENSG00000285842	lncRNA
chr11	95676103	95676130	139563	+	chr11	95689588	95689615	+	ENSG00000285842	lncRNA
chr11	95737921	95737948	51752	+	chr13	21538515	21538541	+	ENSG00000285842	lncRNA
chr11	95627589	95627616	118258	+	chr11	96907896	96907922	-	ENSG00000285842	lncRNA
chr11	95734586	95734613	127250	+	chr12	94820685	94820711	+	ENSG00000285842	lncRNA
chr11	95712967	95712994	197509	+	chr11	110132778	110132804	+	ENSG00000285842	lncRNA
chr7	92904160	92904187	107647	+	chr2	163444471	163444497	+	CDK6-AS1	lncRNA
chr7	92897734	92897761	12917	+	chr7	92652328	92652354	-	CDK6-AS1	lncRNA
chr7	92884255	92884281	166702	+	chrX	164167066	164167091	-	CDK6-AS1	lncRNA
chr7	92880750	92880776	74898	+	chr12	106945199	106945225	-	CDK6-AS1	lncRNA
chr7	92908632	92908659	218871	+	chr2	99773188	99773214	-	CDK6-AS1	lncRNA
chr18	80061082	80061109	50659	+	chr18	80052433	80052459	-	RBFADN	lncRNA
chr18	80047429	80047456	70141	+	chr18	79997384	79997409	-	RBFADN	lncRNA
chr18	80057574	80057601	249357	+	chr6	54377996	54378022	+	RBFADN	lncRNA
chr7	130405867	130405893	70502	-	chr7	140217634	140217661	-	CEP41	protein_coding
chr7	130416202	130416228	119474	-	chr4	40667977	40668002	+	CEP41	protein_coding
chr7	130402661	130402688	76139	-	chr7	113176485	113176510	-	CEP41	protein_coding
chr14	56490430	56490457	111303	+	chr1	163439463	163439488	+	TMEM260	protein_coding
chr14	56494511	56494537	186286	+	chr9	53310875	53310899	+	TMEM260	protein_coding
chr14	56502703	56502729	132221	+	chr9	103924731	103924757	+	TMEM260	protein_coding
chr14	56504303	56504330	177513	+	chr14	57032455	57032480	+	TMEM260	protein_coding
chr14	56509014	56509040	143552	+	chr4	40781523	40781549	-	TMEM260	protein_coding
chr14	56513207	56513234	1425	+	chr6	103202166	103202192	-	TMEM260	protein_coding
chr14	56516355	56516382	40375	+	chr4	105090256	105090282	-	TMEM260	protein_coding
chr14	56488763	56488790	32927	+	chr14	47481513	47481539	+	TMEM260	protein_coding
chr14	56609965	56609992	98942	+	chr8	87989996	87990016	-	TMEM260	protein_coding
chr14	56489185	56489212	102157	+	chr2	55686820	55686846	-	TMEM260	protein_coding
chr18	63951181	63951208	159425	+	chr18	20708864	20708889	-	HMSD	protein_coding
chr18	63949347	63949374	192108	+	chr17	93013707	93013733	+	HMSD	protein_coding
chr5	121205047	121205074	26264	+	chr12	35486871	35486898	-	ENSG00000229855	lncRNA
chr5	121308651	121308678	32709	+	chr5	113651164	113651189	+	ENSG00000229855	lncRNA
chr5	121261525	121261553	21552	+	chr5	121215524	121215549	-	ENSG00000229855	lncRNA
chr5	121262536	121262564	124399	+	chr19	28667668	28667693	+	ENSG00000229855	lncRNA
chr5	121225334	121225360	30721	+	chr17	63889298	63889323	-	ENSG00000229855	lncRNA
chr5	121227058	121227084	222793	+	chr5	121879768	121879794	+	ENSG00000229855	lncRNA
chr5	121204866	121204893	171790	+	chr5	136230940	136230965	-	ENSG00000229855	lncRNA
chr5	121267563	121267590	171392	+	chr10	127593716	127593742	+	ENSG00000229855	lncRNA
chr5	121254997	121255024	54471	+	chr6	127816816	127816842	-	ENSG00000229855	lncRNA
chr5	121323385	121323412	77718	+	chr5	121397468	121397494	+	ENSG00000229855	lncRNA
chr5	121205118	121205145	40017	+	chr17	83164731	83164757	-	ENSG00000229855	lncRNA
chr5	121353831	121353857	187917	+	chr4	39333109	39333131	+	ENSG00000229855	lncRNA
chr14	67721990	67722017	24828	+	chr14	28179453	28179478	+	RDH12	protein_coding
chr14	67715660	67715686	185086	+	chr4	110161423	110161449	+	RDH12	protein_coding
chr7	100397050	100397078	39921	+	chr2	35346660	35346685	-	PILRA	protein_coding
chr7	100390593	100390620	227906	+	chr5	131777893	131777919	-	PILRA	protein_coding
chr11	117155592	117155619	98547	+	chr11	116441512	116441538	-	PAFAH1B2	protein_coding
chr11	117151060	117151088	65641	+	chr11	117411803	117411829	-	PAFAH1B2	protein_coding
chr16	31781979	31782005	164158	+	chr16	29118685	29118711	+	KRBOX5	protein_coding
chr16	31740764	31740791	211317	+	chr16	31756592	31756619	-	KRBOX5	protein_coding
chr16	31758681	31758708	87822	+	chr13	78202634	78202660	-	KRBOX5	protein_coding
chr16	31754871	31754896	75325	+	chr11	70673913	70673938	+	KRBOX5	protein_coding
chr16	31758788	31758814	106368	+	chr11	44241814	44241839	-	KRBOX5	protein_coding
chr7	128247928	128247954	41625	+	chr10	61764219	61764245	+	LEP	protein_coding
chr6	34758784	34758811	201580	+	chr15	80111737	80111763	+	SNRPC	protein_coding
chr5	135384163	135384190	173885	-	chr5	135382758	135382783	-	MACROH2A1	protein_coding
chr5	135339973	135340000	181018	-	chr7	132982785	132982810	-	MACROH2A1	protein_coding
chr5	135335854	135335881	31457	-	chr10	18410314	18410340	+	MACROH2A1	protein_coding
chr5	135391688	135391715	191996	-	chr5	32351243	32351269	+	MACROH2A1	protein_coding
chr15	81545619	81545647	223920	+	chr15	81535685	81535712	-	ENSG00000259543	lncRNA
chr15	81491948	81491975	207071	+	chr15	25712579	25712605	-	ENSG00000259543	lncRNA
chr15	81710853	81710880	175222	+	chr2	6211558	6211585	+	ENSG00000259543	lncRNA
chr15	81746126	81746153	2297	+	chr15	81752660	81752685	+	ENSG00000259543	lncRNA
chr3	86904040	86904067	80907	-	chr8	59767880	59767907	+	VGLL3	protein_coding
chr3	86885500	86885527	107026	-	chr3	94519445	94519471	-	VGLL3	protein_coding
chr3	86886948	86886975	151348	-	chr5	141213784	141213811	+	VGLL3	protein_coding
chr3	86887150	86887176	233965	-	chr3	87428016	87428042	+	VGLL3	protein_coding
chr3	86910577	86910603	120974	-	chr3	86662772	86662798	-	VGLL3	protein_coding
chr3	86885315	86885341	130309	-	chr17	86158856	86158882	+	VGLL3	protein_coding
chr3	86900111	86900139	14825	-	chr4	43671912	43671939	-	VGLL3	protein_coding
chr6	31172809	31172836	193463	-	chr9	58574065	58574091	-	POU5F1	protein_coding
chr19	38817150	38817177	136489	-	chr19	38374515	38374542	-	ECH1	protein_coding
chr19	10278873	10278900	143676	-	chr19	19220847	19220872	-	ENSG00000266978	lncRNA
chr19	10254948	10254974	232991	-	chr18	72266056	72266082	-	ENSG00000266978	lncRNA
chr7	44976846	44976872	36068	-	chr7	80783013	80783038	-	MYO1G	protein_coding
chr2	166096799	166096826	244739	-	chr2	166489143	166489169	-	SCN1A	protein_coding
chr2	166085039	166085065	4990	-	chr16	91862905	91862931	+	SCN1A	protein_coding
chr2	166131325	166131352	152143	-	chr5	143238686	143238712	+	SCN1A	protein_coding
chr2	166078368	166078394	234099	-	chr2	166118959	166118984	-	SCN1A	protein_coding
chr2	166076532	166076559	3556	-	chr2	166300267	166300294	+	SCN1A	protein_coding
chr2	166102571	166102598	232322	-	chr4	125387926	125387952	-	SCN1A	protein_coding
chr2	166128951	166128978	68082	-	chr10	42727098	42727124	-	SCN1A	protein_coding
chr2	166082918	166082945	162698	-	chr2	166525143	166525169	+	SCN1A	protein_coding
chr2	166128154	166128180	84265	-	chr11	58054210	58054237	+	SCN1A	protein_coding
chr2	166133833	166133860	134080	-	chr13	90335962	90335989	-	SCN1A	protein_coding
chr9	66065754	66065780	40214	-	chr4	150687592	150687617	+	ENSG00000286945	lncRNA
chr9	66108564	66108591	102573	-	chr12	76633776	76633802	-	ENSG00000286945	lncRNA
chr9	66102677	66102704	131208	-	chr12	31390771	31390797	+	ENSG00000286945	lncRNA
chr9	66089663	66089690	4092	-	chr7	116251839	116251865	+	ENSG00000286945	lncRNA
chr19	37145950	37145978	54055	-	chr9	115491039	115491065	+	ZNF585A	protein_coding
chr19	37144433	37144460	219229	-	chr19	35970816	35970841	-	ZNF585A	protein_coding
chr19	37107580	37107607	144576	-	chr5	54004083	54004110	+	ZNF585A	protein_coding
chr15	99030611	99030638	157508	+	chr2	47994736	47994761	-	LUNAR1	lncRNA
chr6	108425195	108425222	25433	+	chr6	108662409	108662434	-	AFG1L	protein_coding
chr6	108512955	108512982	223011	+	chr6	82524123	82524149	-	AFG1L	protein_coding
chr6	108523421	108523448	185186	+	chr6	76518740	76518767	+	AFG1L	protein_coding
chr6	108453158	108453184	41672	+	chr1	82144995	82145022	+	AFG1L	protein_coding
chr6	108382909	108382936	29486	+	chr6	101782673	101782699	+	AFG1L	protein_coding
chr6	108296145	108296173	204103	+	chr6	69563045	69563071	-	AFG1L	protein_coding
chr6	108436847	108436875	187750	+	chr6	107205842	107205867	-	AFG1L	protein_coding
chr6	108436411	108436437	9406	+	chr6	109267552	109267578	-	AFG1L	protein_coding
chr6	108446698	108446726	218631	+	chr6	107246257	107246283	+	AFG1L	protein_coding
chr6	108357501	108357527	125433	+	chr6	34000036	34000061	-	AFG1L	protein_coding
chr6	108391818	108391844	72803	+	chr6	134902968	134902994	+	AFG1L	protein_coding
chr6	108486903	108486930	15387	+	chr6	108659680	108659706	+	AFG1L	protein_coding
chr6	108452775	108452803	94294	+	chr6	106971631	106971658	+	AFG1L	protein_coding
chr6	108389406	108389433	68732	+	chr11	62390355	62390381	-	AFG1L	protein_coding
chr11	72089062	72089088	25865	+	chr6	94254694	94254720	+	LRRC51	protein_coding
chr2	167468887	167468914	200304	+	chr2	167648504	167648529	-	ENSG00000228222	lncRNA
chr2	167428191	167428218	59887	+	chr5	9410376	9410401	-	ENSG00000228222	lncRNA
chr2	167455085	167455112	147370	+	chr5	67328388	67328414	+	ENSG00000228222	lncRNA
chr2	167511027	167511055	80180	+	chr12	86348301	86348326	+	ENSG00000228222	lncRNA
chr2	167445327	167445353	6794	+	chr4	103983513	103983539	-	ENSG00000228222	lncRNA
chr2	167457458	167457486	116394	+	chrX	17028982	17029008	+	ENSG00000228222	lncRNA
chr2	167538378	167538405	168896	+	chr4	155763078	155763103	+	ENSG00000228222	lncRNA
chr2	167441687	167441714	162295	+	chr18	21166863	21166889	+	ENSG00000228222	lncRNA
chr2	167430882	167430910	81703	+	chr2	166110988	166111014	+	ENSG00000228222	lncRNA
chr2	167471647	167471673	52776	+	chr8	106230641	106230668	+	ENSG00000228222	lncRNA
chr2	167466328	167466354	193364	+	chr2	165614172	165614198	-	ENSG00000228222	lncRNA
chr2	167426514	167426541	183957	+	chr2	167280582	167280608	-	ENSG00000228222	lncRNA
chr2	167427994	167428021	139261	+	chr2	167299755	167299781	+	ENSG00000228222	lncRNA
chr2	167514892	167514918	68964	+	chr17	65899099	65899126	-	ENSG00000228222	lncRNA
chr2	167447830	167447858	99075	+	chr2	167400814	167400839	-	ENSG00000228222	lncRNA
chr2	167447115	167447142	177908	+	chr2	75319795	75319820	+	ENSG00000228222	lncRNA
chr7	16351480	16351508	27372	-	chr7	45990655	45990681	+	CRPPA	protein_coding
chr7	16333259	16333286	110281	-	chr7	16278693	16278719	+	CRPPA	protein_coding
chr7	16282805	16282831	139483	-	chr6	99740889	99740916	+	CRPPA	protein_coding
chr7	16276214	16276241	112091	-	chr2	50979865	50979891	+	CRPPA	protein_coding
chr7	16334319	16334345	111702	-	chr8	11675881	11675907	-	CRPPA	protein_coding
chr7	16383125	16383153	122065	-	chr9	37307572	37307598	-	CRPPA	protein_coding
chr7	16348609	16348636	170585	-	chr11	10659153	10659179	-	CRPPA	protein_coding
chr7	16372678	16372705	47799	-	chr7	16185890	16185915	+	CRPPA	protein_coding
chr7	16399558	16399585	160911	-	chr7	16416582	16416607	-	CRPPA	protein_coding
chr7	16358224	16358251	23371	-	chr8	82115009	82115034	+	CRPPA	protein_coding
chr7	16280939	16280967	111786	-	chr10	35030116	35030143	+	CRPPA	protein_coding
chr7	16328968	16328995	133280	-	chr12	31474448	31474474	-	CRPPA	protein_coding
chr7	16341255	16341282	151479	-	chr11	79996674	79996699	+	CRPPA	protein_coding
chr7	16328452	16328478	98398	-	chr7	43634932	43634958	+	CRPPA	protein_coding
chr7	16366356	16366382	215425	-	chr7	16753453	16753479	+	CRPPA	protein_coding
chr7	16335328	16335355	207217	-	chr7	6651844	6651870	+	CRPPA	protein_coding
chr7	16344837	16344863	13851	-	chr4	63680444	63680469	-	CRPPA	protein_coding
chr7	16330986	16331013	99425	-	chr5	134633930	134633956	+	CRPPA	protein_coding
chr7	16331336	16331362	150712	-	chr17	45670089	45670115	+	CRPPA	protein_coding
chr7	16344782	16344810	76808	-	chr2	31088973	31088999	+	CRPPA	protein_coding
chr7	16331564	16331591	179004	-	chr7	81388330	81388355	+	CRPPA	protein_coding
chr7	16336307	16336334	188920	-	chr10	18806530	18806555	+	CRPPA	protein_coding
chr7	16371114	16371141	245208	-	chr7	16411038	16411065	-	CRPPA	protein_coding
chr7	16378431	16378457	34016	-	chr5	132386944	132386969	+	CRPPA	protein_coding
chr7	16341325	16341353	6439	-	chr7	24387187	24387213	+	CRPPA	protein_coding
chr14	59208524	59208551	99575	+	chr11	69621456	69621481	-	DAAM1	protein_coding
chr14	59217615	59217642	207208	+	chr1	52132504	52132530	+	DAAM1	protein_coding
chr14	59224147	59224173	30909	+	chr14	59381536	59381561	+	DAAM1	protein_coding
chr14	59237235	59237262	72225	+	chr14	58039348	58039374	+	DAAM1	protein_coding
chr14	59201697	59201725	159091	+	chr11	97290209	97290235	-	DAAM1	protein_coding
chr14	59209201	59209227	77524	+	chr10	20390870	20390896	-	DAAM1	protein_coding
chr14	59206315	59206342	45577	+	chr4	150149430	150149457	-	DAAM1	protein_coding
chr14	59208525	59208552	217636	+	chr14	64943053	64943078	+	DAAM1	protein_coding
chr14	59229337	59229364	21399	+	chr14	59512018	59512044	+	DAAM1	protein_coding
chr14	59235428	59235454	188995	+	chr19	37352955	37352982	+	DAAM1	protein_coding
chr14	59204494	59204520	156557	+	chr10	39510748	39510774	+	DAAM1	protein_coding
chr7	51618467	51618494	93616	+	chr15	86951436	86951462	+	ENSG00000229403	lncRNA
chr8	119571374	119571401	239148	-	chr8	125567396	125567422	-	ENPP2	protein_coding
chr8	119570219	119570245	116690	-	chr8	70256919	70256944	-	ENPP2	protein_coding
chr8	119572553	119572580	122585	-	chr8	84709376	84709398	+	ENPP2	protein_coding
chr8	119598671	119598698	87008	-	chr8	119425828	119425854	-	ENPP2	protein_coding
chr8	119615232	119615259	2152	-	chr8	119618196	119618222	+	ENPP2	protein_coding
chr8	119558241	119558267	70504	-	chr8	120913506	120913532	+	ENPP2	protein_coding
chr8	119571211	119571238	79954	-	chr8	53726427	53726453	+	ENPP2	protein_coding
chr13	77708771	77708798	62426	+	chr16	72658322	72658348	+	SLAIN1	protein_coding
chr13	77721490	77721516	6869	+	chr12	93641719	93641745	+	SLAIN1	protein_coding
chr8	96382578	96382602	234877	-	chr10	56127965	56127991	-	ENSG00000253105	lncRNA
chr13	77756599	77756624	205495	+	chr13	77761199	77761226	+	SLAIN1	protein_coding
chr13	77725143	77725169	140960	+	chr9	65866682	65866708	+	SLAIN1	protein_coding
chr8	106749190	106749216	42519	+	chr8	103699235	103699260	-	OXR1	protein_coding
chr8	106605453	106605480	73348	+	chr8	107153813	107153838	-	OXR1	protein_coding
chr8	106607768	106607795	191543	+	chr8	106194411	106194437	-	OXR1	protein_coding
chr8	106426823	106426850	142362	+	chr8	106416407	106416433	+	OXR1	protein_coding
chr8	106612820	106612847	118613	+	chr8	100875471	100875496	+	OXR1	protein_coding
chr8	106705050	106705077	28179	+	chr13	100512130	100512155	+	OXR1	protein_coding
chr8	106749447	106749474	185385	+	chr8	106789560	106789586	-	OXR1	protein_coding
chr8	106610142	106610169	3433	+	chr8	106256869	106256895	+	OXR1	protein_coding
chr8	106423060	106423087	48067	+	chr8	124815695	124815721	-	OXR1	protein_coding
chr8	106626432	106626451	27842	+	chr8	105372906	105372931	-	OXR1	protein_coding
chr8	106624603	106624630	236911	+	chr8	95551619	95551646	-	OXR1	protein_coding
chr8	106707558	106707585	240272	+	chr19	4275829	4275856	-	OXR1	protein_coding
chr8	106623888	106623915	22791	+	chr8	22901782	22901808	-	OXR1	protein_coding
chr8	106606157	106606184	147777	+	chr8	46844295	46844320	-	OXR1	protein_coding
chr8	106690643	106690669	96404	+	chr13	40916347	40916372	-	OXR1	protein_coding
chr8	106660820	106660846	210885	+	chr13	88586711	88586737	-	OXR1	protein_coding
chr8	106632941	106632967	162552	+	chr4	56963524	56963550	-	OXR1	protein_coding
chr8	106690440	106690467	169833	+	chr8	106389471	106389496	-	OXR1	protein_coding
chr8	106632382	106632409	236326	+	chr5	113795639	113795666	+	OXR1	protein_coding
chr8	106727945	106727971	15964	+	chr14	27258666	27258692	-	OXR1	protein_coding
chr8	106716672	106716699	101646	+	chr14	46707662	46707688	-	OXR1	protein_coding
chr8	106731069	106731097	58601	+	chr8	87886047	87886069	-	OXR1	protein_coding
chr8	106627058	106627085	235058	+	chr12	98041086	98041111	+	OXR1	protein_coding
chr8	106705621	106705648	34469	+	chr8	106244116	106244141	+	OXR1	protein_coding
chr8	106722162	106722189	196628	+	chr18	41841580	41841606	-	OXR1	protein_coding
chr8	106543295	106543321	98293	+	chr17	83607645	83607670	+	OXR1	protein_coding
chr8	106606477	106606503	140922	+	chr10	124375869	124375895	-	OXR1	protein_coding
chr8	106522463	106522490	45280	+	chr4	118428136	118428161	-	OXR1	protein_coding
chr8	106383497	106383524	124946	+	chr13	64535246	64535272	+	OXR1	protein_coding
chr10	95322519	95322546	15836	-	chr10	96163787	96163813	+	SORBS1	protein_coding
chr10	95549488	95549515	94257	-	chr17	78667805	78667831	+	SORBS1	protein_coding
chr10	95492337	95492364	45970	-	chr16	78089027	78089053	-	SORBS1	protein_coding
chr10	95557750	95557777	218738	-	chr11	4712497	4712522	-	SORBS1	protein_coding
chr10	95380956	95380983	188635	-	chr11	111966505	111966527	-	SORBS1	protein_coding
chr10	95551196	95551223	191345	-	chr10	95575294	95575320	-	SORBS1	protein_coding
chr10	95317685	95317712	47785	-	chr10	95765097	95765123	-	SORBS1	protein_coding
chr10	95320529	95320556	82200	-	chr1	96630595	96630620	+	SORBS1	protein_coding
chr10	95484979	95485005	184991	-	chr10	95156750	95156776	+	SORBS1	protein_coding
chr10	95414063	95414090	218158	-	chr10	95088229	95088254	+	SORBS1	protein_coding
chr10	95404464	95404491	200023	-	chr2	83290974	83290999	+	SORBS1	protein_coding
chr10	95453480	95453506	200160	-	chr10	106134487	106134514	-	SORBS1	protein_coding
chr10	95322251	95322277	74353	-	chr19	57085412	57085437	+	SORBS1	protein_coding
chr10	95544241	95544268	172120	-	chr10	96145874	96145899	+	SORBS1	protein_coding
chr10	95460989	95461016	211192	-	chr10	95415617	95415643	-	SORBS1	protein_coding
chr11	120266738	120266765	125270	+	chr11	120251656	120251682	+	POU2F3	protein_coding
chr11	120251087	120251113	144504	+	chr11	102442057	102442079	-	POU2F3	protein_coding
chr11	120243301	120243328	127711	+	chr4	137799457	137799483	+	POU2F3	protein_coding
chr11	120272101	120272128	97466	+	chr3	61088187	61088213	+	POU2F3	protein_coding
